"Handle","Title","Body (HTML)","Vendor","Type","Tags","Published","Option1 Name","Option1 Value","Option2 Name","Option2 Value","Option3 Name","Option3 Value","Variant SKU","Variant Grams","Variant Inventory Tracker","Variant Inventory Qty","Variant Inventory Policy","Variant Fulfillment Service","Variant Price","Variant Compare At Price","Variant Requires Shipping","Variant Taxable","Variant Barcode","Image Src","Image Position","Image Alt Text","Gift Card","Google Shopping / MPN","Google Shopping / Age Group","Google Shopping / Gender","Google Shopping / Google Product Category","SEO Title","SEO Description","Google Shopping / AdWords Grouping","Google Shopping / AdWords Labels","Google Shopping / Condition","Google Shopping / Custom Product","Google Shopping / Custom Label 0","Google Shopping / Custom Label 1","Google Shopping / Custom Label 2","Google Shopping / Custom Label 3","Google Shopping / Custom Label 4","Variant Image","Variant Weight Unit","Variant Tax Code",
"new-wave-split-tee-w",,,,,,,,"M",,"WHITE",,,"AFA16SS004-M-WHITE",500,"shopify",0,"deny","manual",39.5,,"TRUE","TRUE",888236092446,"https://cdn.shopify.com/s/files/1/0663/6725/products/tops-new-wave-split-tee-2_2f1edcfc-4b10-400c-a602-f43c049840b8.jpg?v=1488849997",2,"TOPS - NEW WAVE SPLIT TEE",,,,,,,,,,,,,,,,,,"lb",,
"new-wave-split-tee-w",,,,,,,,"L",,"WHITE",,,"AFA16SS004-L-WHITE",500,"shopify",0,"deny","manual",39.5,,"TRUE","TRUE",888236092453,,,,,,,,,,,,,,,,,,,,,"lb",,
"new-wave-split-tee-w",,,,,,,,"XL",,"WHITE",,,"AFA16SS004-XL-WHITE",500,"shopify",0,"deny","manual",39.5,,"TRUE","TRUE",888236092460,,,,,,,,,,,,,,,,,,,,,"lb",,
"new-wave-split-tee-w",,,,,,,,"XXL",,"WHITE",,,"AFA16SS004-XXL-WHITE",500,"shopify",0,"deny","manual",39.5,,"TRUE","TRUE",888236092477,,,,,,,,,,,,,,,,,,,,,"lb",,
"new-wave-split-tee-hg","NEW WAVE SPLIT TEE","<p>Slub cotton short-sleeve t-shirt in heather grey and small AYC shear embroidery on chest. Lower hem split panel in blue with shear graphic screen.</p>","Asphalt Yacht Club","TOPS","fall16, nostalgia, perform","FALSE","Size","S","Color","HEATHER GREY",,,"AFA16SS004-S-HEATHER GREY",500,"shopify",0,"deny","manual",39.5,,"TRUE","TRUE",888236092361,"https://cdn.shopify.com/s/files/1/0663/6725/products/tops-new-wave-split-tee-1.jpg?v=1488849995",1,"TOPS - NEW WAVE SPLIT TEE","FALSE",,,"Men","Clothing","Asphalt Yacht Club - NEW WAVE SPLIT TEE","AYC - Slub cotton short-sleeve t-shirt in heather grey and small AYC shear embroidery on chest. Lower hem split panel in blue with shear graphic screen.",,,,,,,,,,,"lb",,
"new-wave-split-tee-hg",,,,,,,,"M",,"HEATHER GREY",,,"AFA16SS004-M-HEATHER GREY",500,"shopify",0,"deny","manual",39.5,,"TRUE","TRUE",888236092378,"https://cdn.shopify.com/s/files/1/0663/6725/products/tops-new-wave-split-tee-2.jpg?v=1488849996",2,"TOPS - NEW WAVE SPLIT TEE",,,,,,,,,,,,,,,,,,"lb",,
"new-wave-split-tee-hg",,,,,,,,"L",,"HEATHER GREY",,,"AFA16SS004-L-HEATHER GREY",500,"shopify",0,"deny","manual",39.5,,"TRUE","TRUE",888236092385,"https://cdn.shopify.com/s/files/1/0663/6725/products/tops-new-wave-split-tee-3.jpg?v=1488849996",3,"TOPS - NEW WAVE SPLIT TEE",,,,,,,,,,,,,,,,,,"lb",,
"new-wave-split-tee-hg",,,,,,,,"XL",,"HEATHER GREY",,,"AFA16SS004-XL-HEATHER GREY",500,"shopify",0,"deny","manual",39.5,,"TRUE","TRUE",888236092392,,,,,,,,,,,,,,,,,,,,,"lb",,
"new-wave-split-tee-hg",,,,,,,,"XXL",,"HEATHER GREY",,,"AFA16SS004-XXL-HEATHER GREY",500,"shopify",0,"deny","manual",39.5,,"TRUE","TRUE",888236092408,,,,,,,,,,,,,,,,,,,,,"lb",,
"split-hoodie","SPLIT HOODIE","<p>Pullover hooded sweatshirt with white upper and camo lower body. Oversize Asphalt Shear graphic on front and back with articualted split cuff and ties so you can get the perfect fit.</p>","Asphalt Yacht Club","TOPS","fall16, hoodiesandsweatshirts, surplus","FALSE","Size","S","Color","CAMO",,,"AFA16KT012-S-CAMO",500,"shopify",0,"deny","manual",75,,"TRUE","TRUE",888236090558,"https://cdn.shopify.com/s/files/1/0663/6725/products/tops-split-hoodie-1.jpg?v=1488850424",1,"TOPS - SPLIT HOODIE","FALSE",,,"Men","Clothing","Asphalt Yacht Club - SPLIT HOODIE","AYC - Pullover hooded sweatshirt with white upper and camo lower body. Oversize Asphalt Shear graphic on front and back with articualted split cuff and ties so you can get the perfect fit.",,,,,,,,,,,"lb",,
"split-hoodie",,,,,,,,"M",,"CAMO",,,"AFA16KT012-M-CAMO",500,"shopify",0,"deny","manual",75,,"TRUE","TRUE",888236090565,"https://cdn.shopify.com/s/files/1/0663/6725/products/tops-split-hoodie-2.jpg?v=1488850424",2,"TOPS - SPLIT HOODIE",,,,,,,,,,,,,,,,,,"lb",,
"split-hoodie",,,,,,,,"L",,"CAMO",,,"AFA16KT012-L-CAMO",500,"shopify",0,"deny","manual",75,,"TRUE","TRUE",888236090572,,,,,,,,,,,,,,,,,,,,,"lb",,
"split-hoodie",,,,,,,,"XL",,"CAMO",,,"AFA16KT012-XL-CAMO",500,"shopify",0,"deny","manual",75,,"TRUE","TRUE",888236090589,,,,,,,,,,,,,,,,,,,,,"lb",,
"split-hoodie",,,,,,,,"XXL",,"CAMO",,,"AFA16KT012-XXL-CAMO",500,"shopify",0,"deny","manual",75,,"TRUE","TRUE",888236090596,,,,,,,,,,,,,,,,,,,,,"lb",,
"top-heavy-zip-hoodie","TOP HEAVY ZIP HOODIE","<p>Zip-Up hooded sweatshirt in white with camo shoulders and sleeves. Asphalt command patch on chest and 13 screened on back.</p>","Asphalt Yacht Club","TOPS","fall16, hoodiesandsweatshirts, surplus","FALSE","Size","S","Color","CAMO",,,"AFA16KT010-S-CAMO",500,"shopify",0,"deny","manual",75,,"TRUE","TRUE",888236090695,"https://cdn.shopify.com/s/files/1/0663/6725/products/tops-top-heavy-zip-hoodie-1.jpg?v=1488850551",1,"TOPS - TOP HEAVY ZIP HOODIE","FALSE",,,"Men","Clothing","Asphalt Yacht Club - TOP HEAVY ZIP HOODIE","AYC - Zip-Up hooded sweatshirt in white with camo shoulders and sleeves. Asphalt command patch on chest and 13 screened on back.",,,,,,,,,,,"lb",,
"top-heavy-zip-hoodie",,,,,,,,"M",,"CAMO",,,"AFA16KT010-M-CAMO",500,"shopify",0,"deny","manual",75,,"TRUE","TRUE",888236090701,"https://cdn.shopify.com/s/files/1/0663/6725/products/tops-top-heavy-zip-hoodie-2.jpg?v=1488850551",2,"TOPS - TOP HEAVY ZIP HOODIE",,,,,,,,,,,,,,,,,,"lb",,
"top-heavy-zip-hoodie",,,,,,,,"L",,"CAMO",,,"AFA16KT010-L-CAMO",500,"shopify",0,"deny","manual",75,,"TRUE","TRUE",888236090718,"https://cdn.shopify.com/s/files/1/0663/6725/products/tops-top-heavy-zip-hoodie-3.jpg?v=1488850552",3,"TOPS - TOP HEAVY ZIP HOODIE",,,,,,,,,,,,,,,,,,"lb",,
"top-heavy-zip-hoodie",,,,,,,,"XL",,"CAMO",,,"AFA16KT010-XL-CAMO",500,"shopify",0,"deny","manual",75,,"TRUE","TRUE",888236090725,,,,,,,,,,,,,,,,,,,,,"lb",,
"top-heavy-zip-hoodie",,,,,,,,"XXL",,"CAMO",,,"AFA16KT010-XXL-CAMO",500,"shopify",0,"deny","manual",75,,"TRUE","TRUE",888236090732,,,,,,,,,,,,,,,,,,,,,"lb",,
"split-crew-neck","SPLIT CREW NECK SWEATSHIRT","<p>French terry crewneck sweatshirt with grey front and camo back and sleeves. Articulated seam splits on bottom hem allow for max freedom of movement.</p>","Asphalt Yacht Club","TOPS","camo, fall16, hoodiesandsweatshirts, surplus","FALSE","Size","S","Color","HEATHER GREY",,,"AFA16KT008-S-HEATHER GREY",500,"shopify",0,"deny","manual",59.5,,"TRUE","TRUE",888236090626,"https://cdn.shopify.com/s/files/1/0663/6725/products/tops-split-crew-neck-sweatshirt-1.jpg?v=1488850423",1,"TOPS - SPLIT CREW NECK SWEATSHIRT","FALSE",,,"Men","Clothing","Asphalt Yacht Club - SPLIT CREW NECK SWEATSHIRT","AYC - French terry crewneck sweatshirt with grey front and camo back and sleeves. Articulated seam splits on bottom hem allow for max freedom of movement.",,,,,,,,,,,"lb",,
"split-crew-neck",,,,,,,,"M",,"HEATHER GREY",,,"AFA16KT008-M-HEATHER GREY",500,"shopify",0,"deny","manual",59.5,,"TRUE","TRUE",888236090633,"https://cdn.shopify.com/s/files/1/0663/6725/products/tops-split-crew-neck-sweatshirt-2.jpg?v=1488850423",2,"TOPS - SPLIT CREW NECK SWEATSHIRT",,,,,,,,,,,,,,,,,,"lb",,
"split-crew-neck",,,,,,,,"L",,"HEATHER GREY",,,"AFA16KT008-L-HEATHER GREY",500,"shopify",0,"deny","manual",59.5,,"TRUE","TRUE",888236090640,,,,,,,,,,,,,,,,,,,,,"lb",,
"split-crew-neck",,,,,,,,"XL",,"HEATHER GREY",,,"AFA16KT008-XL-HEATHER GREY",500,"shopify",0,"deny","manual",59.5,,"TRUE","TRUE",888236090657,,,,,,,,,,,,,,,,,,,,,"lb",,
"split-crew-neck",,,,,,,,"XXL",,"HEATHER GREY",,,"AFA16KT008-XXL-HEATHER GREY",500,"shopify",0,"deny","manual",59.5,,"TRUE","TRUE",888236090664,,,,,,,,,,,,,,,,,,,,,"lb",,
"quarterback-tee-camo","QUARTERBACK TEE","<p>Four-panel t-shirt with camo sleeves and shoulder on a black body. Asphalt wordmark on front with 13 on back and white striping on sleeves. Also available in heather grey. </p>","Asphalt Yacht Club","TOPS","camo, fall16, surplus","FALSE","Size","S","Color","CAMO",,,"AFA16SS016-S-CAMO",500,"shopify",0,"deny","manual",35,,"TRUE","TRUE",888236088203,"https://cdn.shopify.com/s/files/1/0663/6725/products/tops-quarterback-tee-1.jpg?v=1488850155",1,"TOPS - QUARTERBACK TEE","FALSE",,,"Men","Clothing","Asphalt Yacht Club - QUARTERBACK TEE","AYC - Four-panel t-shirt with camo sleeves and shoulder on a black body. Asphalt wordmark on front with 13 on back and white striping on sleeves.",,,,,,,,,,,"lb",,
"quarterback-tee-camo",,,,,,,,"M",,"CAMO",,,"AFA16SS016-M-CAMO",500,"shopify",0,"deny","manual",35,,"TRUE","TRUE",888236088210,,,,,,,,,,,,,,,,,,,,,"lb",,
"quarterback-tee-camo",,,,,,,,"L",,"CAMO",,,"AFA16SS016-L-CAMO",500,"shopify",0,"deny","manual",35,,"TRUE","TRUE",888236088227,,,,,,,,,,,,,,,,,,,,,"lb",,
"quarterback-tee-camo",,,,,,,,"XL",,"CAMO",,,"AFA16SS016-XL-CAMO",500,"shopify",0,"deny","manual",35,,"TRUE","TRUE",888236088234,,,,,,,,,,,,,,,,,,,,,"lb",,
"quarterback-tee-camo",,,,,,,,"XXL",,"CAMO",,,"AFA16SS016-XXL-CAMO",500,"shopify",0,"deny","manual",35,,"TRUE","TRUE",888236088241,,,,,,,,,,,,,,,,,,,,,"lb",,
"surplus-baseball-tee","SURPLUS BASEBALL TEE","<p>Raglan baseball t-shirt in heather grey with camo 3/4-length sleeves. Oversize Asphalt shear graphic on body with 13 screened on back.</p>","Asphalt Yacht Club","TOPS","camo, fall16, raglans, surplus","FALSE","Size","S","Color","HEATHER GREY",,,"AFA16KT004-S-HEATHER GREY",500,"shopify",0,"deny","manual",39.5,,"TRUE","TRUE",888236088623,"https://cdn.shopify.com/s/files/1/0663/6725/products/tops-surplus-baseball-tee-1.jpg?v=1488850493",1,"TOPS - SURPLUS BASEBALL TEE","FALSE",,,"Men","Clothing","Asphalt Yacht Club - SURPLUS BASEBALL TEE","AYC - Raglan baseball t-shirt in heather grey with camo 3/4-length sleeves. Oversize Asphalt shear graphic on body with 13 screened on back.",,,,,,,,,,,"lb",,
"surplus-baseball-tee",,,,,,,,"M",,"HEATHER GREY",,,"AFA16KT004-M-HEATHER GREY",500,"shopify",0,"deny","manual",39.5,,"TRUE","TRUE",888236088630,"https://cdn.shopify.com/s/files/1/0663/6725/products/tops-surplus-baseball-tee-2.jpg?v=1488850494",2,"TOPS - SURPLUS BASEBALL TEE",,,,,,,,,,,,,,,,,,"lb",,
"surplus-baseball-tee",,,,,,,,"L",,"HEATHER GREY",,,"AFA16KT004-L-HEATHER GREY",500,"shopify",0,"deny","manual",39.5,,"TRUE","TRUE",888236088647,"https://cdn.shopify.com/s/files/1/0663/6725/products/tops-surplus-baseball-tee-3.jpg?v=1488850494",3,"TOPS - SURPLUS BASEBALL TEE",,,,,,,,,,,,,,,,,,"lb",,
"surplus-baseball-tee",,,,,,,,"XL",,"HEATHER GREY",,,"AFA16KT004-XL-HEATHER GREY",500,"shopify",0,"deny","manual",39.5,,"TRUE","TRUE",888236088654,,,,,,,,,,,,,,,,,,,,,"lb",,
"surplus-baseball-tee",,,,,,,,"XXL",,"HEATHER GREY",,,"AFA16KT004-XXL-HEATHER GREY",500,"shopify",0,"deny","manual",39.5,,"TRUE","TRUE",888236088661,,,,,,,,,,,,,,,,,,,,,"lb",,
"camo-french-terry-jogger","CAMO JOGGER","<p>Our best-fitting jogger yet, these camo drawstring sweats feature 3 zipper pockets in the front and one in the rear. Articulated knees and a tapered leg ensure a great fit that is sure to last.</p>","Asphalt Yacht Club","BOTTOMS","camo, fall16, joggers, surplus","FALSE","Size","S","Color","CAMO",,,"AFA16KB001-S-CAMO",500,"shopify",0,"deny","manual",72,,"TRUE","TRUE",888236091364,"https://cdn.shopify.com/s/files/1/0663/6725/products/bottoms-camo-jogger-1.jpg?v=1488849653",1,"BOTTOMS - CAMO JOGGER","FALSE",,,"Men","Clothing","Asphalt Yacht Club - CAMO JOGGER","AYC - Our best-fitting jogger yet, these camo drawstring sweats feature 3 zipper pockets in the front and one in the rear. Articulated knees and a tapered leg ensure a great fit that is sure to last. ",,,,,,,,,,,"lb",,
"camo-french-terry-jogger",,,,,,,,"M",,"CAMO",,,"AFA16KB001-M-CAMO",500,"shopify",0,"deny","manual",72,,"TRUE","TRUE",888236091371,"https://cdn.shopify.com/s/files/1/0663/6725/products/bottoms-camo-jogger-2.jpg?v=1488849653",2,"BOTTOMS - CAMO JOGGER",,,,,,,,,,,,,,,,,,"lb",,
"camo-french-terry-jogger",,,,,,,,"L",,"CAMO",,,"AFA16KB001-L-CAMO",500,"shopify",0,"deny","manual",72,,"TRUE","TRUE",888236091388,"https://cdn.shopify.com/s/files/1/0663/6725/products/bottoms-camo-jogger-3.jpg?v=1488849653",3,"BOTTOMS - CAMO JOGGER",,,,,,,,,,,,,,,,,,"lb",,
"camo-french-terry-jogger",,,,,,,,"XL",,"CAMO",,,"AFA16KB001-XL-CAMO",500,"shopify",0,"deny","manual",72,,"TRUE","TRUE",888236091395,"https://cdn.shopify.com/s/files/1/0663/6725/products/bottoms-camo-jogger-4.jpg?v=1488849654",4,"BOTTOMS - CAMO JOGGER",,,,,,,,,,,,,,,,,,"lb",,
"camo-french-terry-jogger",,,,,,,,"XXL",,"CAMO",,,"AFA16KB001-XXL-CAMO",500,"shopify",0,"deny","manual",72,,"TRUE","TRUE",888236091401,,,,,,,,,,,,,,,,,,,,,"lb",,
"cadet-button-up","CADET BUTTON UP","<p>Long-sleeve collared button-up woven shirt with allover anchor print. Button cuff sleeves and front make this a great piece for layering.</p>","Asphalt Yacht Club","TOPS","anchor, fall16, wovensandbuttonups","FALSE","Size","S","Color","NAVY",,,"AFA16WT001-S-INDIGO",500,"shopify",0,"deny","manual",59.5,,"TRUE","TRUE",888236088272,"https://cdn.shopify.com/s/files/1/0663/6725/products/tops-cadet-button-up-1.jpg?v=1488849616",1,"TOPS - CADET BUTTON UP","FALSE",,,"Men","Clothing","Asphalt Yacht Club - CADET BUTTON UP","AYC - Long-sleeve collared button-up woven shirt with allover anchor print. Button cuff sleeves and front make this a great piece for layering.",,,,,,,,,,,"lb",,
"cadet-button-up",,,,,,,,"M",,"NAVY",,,"AFA16WT001-M-INDIGO",500,"shopify",0,"deny","manual",59.5,,"TRUE","TRUE",888236088289,"https://cdn.shopify.com/s/files/1/0663/6725/products/tops-cadet-button-up-2.jpg?v=1488849617",2,"TOPS - CADET BUTTON UP",,,,,,,,,,,,,,,,,,"lb",,
"cadet-button-up",,,,,,,,"L",,"NAVY",,,"AFA16WT001-L-INDIGO",500,"shopify",0,"deny","manual",59.5,,"TRUE","TRUE",888236088296,,,,,,,,,,,,,,,,,,,,,"lb",,
"cadet-button-up",,,,,,,,"XL",,"NAVY",,,"AFA16WT001-XL-INDIGO",500,"shopify",0,"deny","manual",59.5,,"TRUE","TRUE",888236088302,,,,,,,,,,,,,,,,,,,,,"lb",,
"cadet-button-up",,,,,,,,"XXL",,"NAVY",,,"AFA16WT001-XXL-INDIGO",500,"shopify",0,"deny","manual",59.5,,"TRUE","TRUE",888236088319,,,,,,,,,,,,,,,,,,,,,"lb",,
"unlucky-13-pocket-tee","UNLUCKY 13 POCKET TEE","<p>Short-sleeve pocket t-shirt in dark navy with striped sleeves. 13 screened on pocket with anchor graphic underneath.</p>","Asphalt Yacht Club","TOPS","anchor, fall16","FALSE","Size","S","Color","BLACK",,,"AFA16SS018-S-BLACK",500,"shopify",0,"deny","manual",35,,"TRUE","TRUE",888236092224,"https://cdn.shopify.com/s/files/1/0663/6725/products/tops-unlucky-13-pocket-tee-1.jpg?v=1488850597",1,"TOPS - UNLUCKY 13 POCKET TEE","FALSE",,,"Men","Clothing","Asphalt Yacht Club - UNLUCKY 13 POCKET TEE","AYC - Short-sleeve pocket t-shirt in dark navy with striped sleeves. 13 screened on pocket with anchor graphic underneath.",,,,,,,,,,,"lb",,
"unlucky-13-pocket-tee",,,,,,,,"M",,"BLACK",,,"AFA16SS018-M-BLACK",500,"shopify",0,"deny","manual",35,,"TRUE","TRUE",888236092231,"https://cdn.shopify.com/s/files/1/0663/6725/products/tops-unlucky-13-pocket-tee-2.jpg?v=1488850597",2,"TOPS - UNLUCKY 13 POCKET TEE",,,,,,,,,,,,,,,,,,"lb",,
"unlucky-13-pocket-tee",,,,,,,,"L",,"BLACK",,,"AFA16SS018-L-BLACK",500,"shopify",0,"deny","manual",35,,"TRUE","TRUE",888236092248,"https://cdn.shopify.com/s/files/1/0663/6725/products/tops-unlucky-13-pocket-tee-3.jpg?v=1488850598",3,"TOPS - UNLUCKY 13 POCKET TEE",,,,,,,,,,,,,,,,,,"lb",,
"unlucky-13-pocket-tee",,,,,,,,"XL",,"BLACK",,,"AFA16SS018-XL-BLACK",500,"shopify",0,"deny","manual",35,,"TRUE","TRUE",888236092255,"https://cdn.shopify.com/s/files/1/0663/6725/products/tops-unlucky-13-pocket-tee-4.jpg?v=1488850598",4,"TOPS - UNLUCKY 13 POCKET TEE",,,,,,,,,,,,,,,,,,"lb",,
"unlucky-13-pocket-tee",,,,,,,,"XXL",,"BLACK",,,"AFA16SS018-XXL-BLACK",500,"shopify",0,"deny","manual",35,,"TRUE","TRUE",888236092262,,,,,,,,,,,,,,,,,,,,,"lb",,
"anchors-away-baseball-tee","ANCHORS AWAY BASEBALL TEE","<p>Raglan baseball t-shirt in white with blue 3/4-length sleeves. Asphalt wordmark graphic on chest with anchor pattern on sleeves.</p>","Asphalt Yacht Club","TOPS","anchor, fall16, raglans","FALSE","Size","S","Color","WHITE",,,"AFA16KT001-S-WHITE",500,"shopify",0,"deny","manual",39.5,,"TRUE","TRUE",888236091043,"https://cdn.shopify.com/s/files/1/0663/6725/products/tops-anchors-away-baseball-tee-1.jpg?v=1488849410",1,"TOPS - ANCHORS AWAY BASEBALL TEE","FALSE",,,"Men","Clothing","Asphalt Yacht Club - ANCHORS AWAY BASEBALL TEE","AYC - Raglan baseball t-shirt in white with blue 3/4-length sleeves. Asphalt wordmark graphic on chest with anchor pattern on sleeves.",,,,,,,,,,,"lb",,
"anchors-away-baseball-tee",,,,,,,,"M",,"WHITE",,,"AFA16KT001-M-WHITE",500,"shopify",0,"deny","manual",39.5,,"TRUE","TRUE",888236091050,"https://cdn.shopify.com/s/files/1/0663/6725/products/tops-anchors-away-baseball-tee-2.jpg?v=1488849412",2,"TOPS - ANCHORS AWAY BASEBALL TEE",,,,,,,,,,,,,,,,,,"lb",,
"anchors-away-baseball-tee",,,,,,,,"L",,"WHITE",,,"AFA16KT001-L-WHITE",500,"shopify",0,"deny","manual",39.5,,"TRUE","TRUE",888236091067,,,,,,,,,,,,,,,,,,,,,"lb",,
"anchors-away-baseball-tee",,,,,,,,"XL",,"WHITE",,,"AFA16KT001-XL-WHITE",500,"shopify",0,"deny","manual",39.5,,"TRUE","TRUE",888236091074,,,,,,,,,,,,,,,,,,,,,"lb",,
"anchors-away-baseball-tee",,,,,,,,"XXL",,"WHITE",,,"AFA16KT001-XXL-WHITE",500,"shopify",0,"deny","manual",39.5,,"TRUE","TRUE",888236091081,,,,,,,,,,,,,,,,,,,,,"lb",,
"worldwide-short","WORLDWIDE SHORT","<p>The Worldwide Shorts from AYC feature year-round comfort in a grey drawstring fleece with vertical red and blue stripes. Elastic waist with dual front slash pockets and standard rear single, 21"" outseam with center panel gusset for supreme comfort. 100% Cotton.</p>","Asphalt Yacht Club","BOTTOMS","olympic, sale, shorts, summer16","FALSE","Size","S","Color","HEATHER GREY",,,"ASU16KB021-S-HEATHER GREY",500,"shopify",0,"deny","manual",41.5,49,"TRUE","TRUE",888236089460,"https://cdn.shopify.com/s/files/1/0663/6725/products/bottoms-worldwide-short-1.jpg?v=1488850642",1,"BOTTOMS - WORLDWIDE SHORT","FALSE",,,,207,"AYC-WORLDWIDE SHORT","The Worldwide Shorts from AYC feature year-round comfort in a grey drawstring fleece with vertical red and blue stripes. Elastic waist with dual front slash pockets and standard rear single, 21"" outseam with center panel gusset for supreme comfort. 100% Cotton. ",,,,,,,,,,,"lb",,
"worldwide-short",,,,,,,,"M",,"HEATHER GREY",,,"ASU16KB021-M-HEATHER GREY",500,"shopify",0,"deny","manual",41.5,49,"TRUE","TRUE",888236089477,,,,,,,,,,,,,,,,,,,,,"lb",,
"worldwide-short",,,,,,,,"L",,"HEATHER GREY",,,"ASU16KB021-L-HEATHER GREY",500,"shopify",0,"deny","manual",41.5,49,"TRUE","TRUE",888236089484,,,,,,,,,,,,,,,,,,,,,"lb",,
"worldwide-short",,,,,,,,"XL",,"HEATHER GREY",,,"ASU16KB021-XL-HEATHER GREY",500,"shopify",0,"deny","manual",41.5,49,"TRUE","TRUE",888236089491,,,,,,,,,,,,,,,,,,,,,"lb",,
"worldwide-short",,,,,,,,"XXL",,"HEATHER GREY",,,"ASU16KB021-XXL-HEATHER GREY",500,"shopify",0,"deny","manual",41.5,49,"TRUE","TRUE",888236089507,,,,,,,,,,,,,,,,,,,,,"lb",,
"marco-tank","MARCO TANK","<p>AYC is the best in the game when it comes to premium tank tops, and the Marco Tank is no exception. Extended scoop-bottom hem with contrast trim piping on the collar and arms complements the sea-inspired graphic screened on the back, along with a small graphic hit on the right side. Fabric pieced together on the front creates a timeless and attention-grabbing color block. 100% Cotton</p>","Asphalt Yacht Club","TOPS","sale, tanks, yacht, yachtlife","FALSE","Size","S","Color","BLACK",,,"ASU16KT027-S-BLACK",500,"shopify",0,"deny","manual",25.5,30,"TRUE","TRUE",888236084021,"https://cdn.shopify.com/s/files/1/0663/6725/products/tops-marco-tank-1.jpg?v=1488849938",1,"TOPS - MARCO TANK","FALSE",,,,212,"AYC-MARCO TANK","AYC is the best in the game when it comes to premium tank tops, and the Marco Tank is no exception. Extended scoop-bottom hem with contrast trim piping on the collar and arms complements the sea-inspired graphic screened on the back, along with a small graphic hit on the right side. Fabric pieced together on the front creates a timeless and attention-grabbing color block. 100% Cotton",,,,,,,,,,,"lb",,
"marco-tank",,,,,,,,"M",,"BLACK",,,"ASU16KT027-M-BLACK",500,"shopify",0,"deny","manual",25.5,30,"TRUE","TRUE",888236084038,,,,,,,,,,,,,,,,,,,,,"lb",,
"marco-tank",,,,,,,,"L",,"BLACK",,,"ASU16KT027-L-BLACK",500,"shopify",0,"deny","manual",25.5,30,"TRUE","TRUE",888236084045,,,,,,,,,,,,,,,,,,,,,"lb",,
"marco-tank",,,,,,,,"XL",,"BLACK",,,"ASU16KT027-XL-BLACK",500,"shopify",0,"deny","manual",25.5,30,"TRUE","TRUE",888236084052,,,,,,,,,,,,,,,,,,,,,"lb",,
"marco-tank",,,,,,,,"XXL",,"BLACK",,,"ASU16KT027-XXL-BLACK",500,"shopify",0,"deny","manual",25.5,30,"TRUE","TRUE",888236084069,,,,,,,,,,,,,,,,,,,,,"lb",,
"yacht-life-seal-tee","YACHT LIFE SEAL POCKET TEE","<p>Short-sleeve t-shirt in grey with Yacht Life Seal graphic on chest pocket and Asphalt 013 on sleeve. 100% Cotton</p>","Asphalt Yacht Club","TOPS","summer16, yachtlife","FALSE","Size","S","Color","GREY",,,"ASU16SS024-S-GREY",500,"shopify",0,"deny","manual",29,,"TRUE","TRUE",888236084823,"https://cdn.shopify.com/s/files/1/0663/6725/products/tops-yacht-life-seal-pocket-tee-1.jpg?v=1488850656",1,"TOPS - YACHT LIFE SEAL POCKET TEE","FALSE",,,,212,"AYC-YACHT LIFE POCKET TEE","Short-sleeve t-shirt in grey with Yacht Life Seal graphic on chest pocket and Asphalt 013 on sleeve. 100% Cotton",,,,,,,,,,,"lb",,
"yacht-life-seal-tee",,,,,,,,"M",,"GREY",,,"ASU16SS024-M-GREY",500,"shopify",0,"deny","manual",29,,"TRUE","TRUE",888236084830,,,,,,,,,,,,,,,,,,,,,"lb",,
"yacht-life-seal-tee",,,,,,,,"L",,"GREY",,,"ASU16SS024-L-GREY",500,"shopify",0,"deny","manual",29,,"TRUE","TRUE",888236084847,,,,,,,,,,,,,,,,,,,,,"lb",,
"yacht-life-seal-tee",,,,,,,,"XL",,"GREY",,,"ASU16SS024-XL-GREY",500,"shopify",0,"deny","manual",29,,"TRUE","TRUE",888236084854,,,,,,,,,,,,,,,,,,,,,"lb",,
"yacht-life-seal-tee",,,,,,,,"XXL",,"GREY",,,"ASU16SS024-XXL-GREY",500,"shopify",0,"deny","manual",29,,"TRUE","TRUE",888236084861,,,,,,,,,,,,,,,,,,,,,"lb",,
"tonal-vert-tee","TONAL VERT TEE","<p>Short-sleeve t-shirt in black with black Asphalt graphic screened on front and vertical wordmark on back. 100% Cotton.</p>","Asphalt Yacht Club","TOPS","summer16","FALSE","Size","S","Color","BLACK",,,"ASP16SS181-S-BLACK",500,"shopify",0,"deny","manual",25,,"TRUE","TRUE",888236093009,"https://cdn.shopify.com/s/files/1/0663/6725/products/tops-tonal-vert-tee-1.jpg?v=1488850547",1,"TOPS - TONAL VERT TEE","FALSE",,,,212,"AYC-TONAL VERT TEE","Short-sleeve t-shirt in black with black Aspahlt graphic screened on front. 100% Cotton.",,,,,,,,,,,"lb",,
"tonal-vert-tee",,,,,,,,"M",,"BLACK",,,"ASP16SS181-M-BLACK",500,"shopify",0,"deny","manual",25,,"TRUE","TRUE",888236093016,,,,,,,,,,,,,,,,,,,,,"lb",,
"tonal-vert-tee",,,,,,,,"L",,"BLACK",,,"ASP16SS181-L-BLACK",500,"shopify",0,"deny","manual",25,,"TRUE","TRUE",888236093023,,,,,,,,,,,,,,,,,,,,,"lb",,
"tonal-vert-tee",,,,,,,,"XL",,"BLACK",,,"ASP16SS181-XL-BLACK",500,"shopify",0,"deny","manual",25,,"TRUE","TRUE",888236093030,,,,,,,,,,,,,,,,,,,,,"lb",,
